VIN,County,City,State,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
5YJSA1H11E,King,Yakima,,2013,Ferrari,612 Scaglietti,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,112.7,50721.21,2,189057972,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53012605975.5
5YJSA1DP4D,Kitsap,Leavenworth,,2014,Lotus,Esprit,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,176.4,37448.04,45,159444659,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53038740899.5
5YJSA1H27E,Chelan,Auburn,,2013,Subaru,Outback,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,245.6,40074.96,22,159990239,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53076221476.6
KNDJX3AE8G,Kitsap,Bothell,,2015,GMC,Yukon XL 1500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,110.7,32904.4,4,174259735,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53034099141.5
KNDJX3AE8G,King,Port Orchard,,2014,GMC,Safari,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,192.4,88677.8,48,143378601,POINT (-122.206146 47.839957),PACIFICORP,53023406421.6
5YJSA1H11E,King,Yakima,,2014,Aston Martin,V8 Vantage,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,185.4,66158.37,38,145662875,POINT (-120.2658133 46.4063477),PACIFICORP,53026009691.9
5YJSA1H10E,King,Yakima,,2016,Infiniti,G,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,130.7,65063.88,44,132654174,POINT (-122.206146 47.839957),PACIFICORP,53013106293.5
5YJSA1H10E,Chelan,Auburn,,2015,Chrysler,Town & Country,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,221.8,47178.59,29,154720092,POINT (-122.6064912 47.5236145),PACIFICORP,53021014781.3
5YJSA1H27E,Chelan,Yakima,13,2014,Volkswagen,Scirocco,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,145.5,48832.9,16,145993145,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53018645781.1
5YJSA1H27E,Snohomish,Zillah,,2016,BMW,3 Series,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151.3,59375.1,24,163950117,POINT (-120.611068 46.596645),PACIFICORP,53053571626.4
5YJSA1H10E,Yakima,Yakima,NS,2013,Chrysler,LeBaron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,118.9,100670.64,4,187049521,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53034246635.0
KNDJX3AE8G,Yakima,Leavenworth,H,2014,Toyota,Highlander,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,129.6,36384.78,41,164514686,POINT (-120.6860209 47.7095564),PACIFICORP,53045556708.4
5YJSA1DP4D,King,Bothell,,2016,Dodge,Durango,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,205.0,69360.64,10,154081961,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53026372031.1
5YJSA1H11E,Snohomish,Auburn,,2015,GMC,Yukon,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,136.3,54466.9,4,152594589,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53065566321.4
KNDJX3AE8G,Yakima,Port Orchard,,2016,Mazda,Millenia,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,176.2,96126.25,4,163862436,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53026252026.4
5YJSA1H27E,Snohomish,Leavenworth,,2016,Ford,Escape,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,148.8,65145.51,15,135105253,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53057814862.4
5YJSA1H10E,King,Auburn,,2015,Infiniti,G37,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,221.1,101958.15,29,188030187,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53060791581.3
5YJSA1DP4D,King,Bothell,,2015,Nissan,Xterra,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,214.3,87475.16,22,191252968,POINT (-122.6064912 47.5236145),PACIFICORP,53031000351.6
5YJSA1H11E,Kitsap,Port Orchard,,2014,Toyota,FJ Cruiser,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,131.0,83572.64,47,161860287,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53022020794.1
5YJSA1H10E,Yakima,Leavenworth,,2015,Acura,Integra,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,94.5,68602.36,26,180243677,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53061883627.7
5YJSA1DP4D,Yakima,Auburn,,2016,Audi,A4,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.7,72339.28,23,161326849,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53042540280.8
5YJSA1H11E,Chelan,Zillah,,2016,Mitsubishi,Mighty Max,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239.9,41167.89,14,139748344,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53033983189.2
5YJSA1H27E,Snohomish,Auburn,,2016,Volvo,V50,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,108953.66,2,165630450,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53046170565.7
KNDJX3AE8G,Kitsap,Zillah,,2014,Acura,RSX,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,122.9,91482.69,35,166451129,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53055989294.6
KNDJX3AE8G,King,Leavenworth,,2016,Plymouth,Laser,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,163.1,35305.5,34,143509990,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53067816530.0
5YJSA1H27E,Snohomish,Auburn,,2015,Jeep,Grand Cherokee,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,229.8,47157.88,14,170659762,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53055697842.1
KNDJX3AE8G,King,Bothell,,2016,Audi,A4,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,153.3,109098.88,28,129394742,POINT (-122.206146 47.839957),PACIFICORP,53072021846.2
5YJSA1H10E,Chelan,Yakima,,2013,GMC,Terrain,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,254.0,33133.68,49,143926307,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53015245830.6
5YJSA1H11E,King,Zillah,10,2013,Dodge,Ram 1500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,205.3,105838.48,35,179117121,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53010259741.4
5YJSA1DP4D,Snohomish,Zillah,Z,2014,Dodge,Ram 2500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,213.3,82715.41,15,186432186,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53037653829.2
5YJSA1H10E,King,Leavenworth,,2016,Pontiac,Safari,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,172.6,78398.09,11,168061456,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53053430558.7
5YJSA1H10E,Kitsap,Auburn,,2013,Buick,Lucerne,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,174.4,109338.38,46,191395021,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53017642276.4
KNDJX3AE8G,Snohomish,Leavenworth,,2016,Volkswagen,rio,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,123.7,74302.54,43,179442604,POINT (-120.611068 46.596645),PACIFICORP,53015341218.5
5YJSA1H27E,Kitsap,Port Orchard,QC,2014,Toyota,Celica,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,158.5,44577.88,13,146034781,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53011912117.2
KNDJX3AE8G,Kitsap,Yakima,,2016,Mercedes-Benz,400E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,246.4,96416.42,49,174594978,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53013292819.7
5YJSA1DP4D,King,Zillah,,2013,Subaru,Impreza,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,188.5,88518.65,23,171660672,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53063546577.4
KNDJX3AE8G,Chelan,Leavenworth,,2016,Volkswagen,Fox,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,180.1,52989.84,25,136260909,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53010876543.3
5YJSA1H11E,King,Leavenworth,,2013,Kia,Sportage,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,264.9,52587.53,41,159176480,POINT (-120.611068 46.596645),PACIFICORP,53072385967.4
5YJSA1H27E,Kitsap,Zillah,,2016,GMC,Canyon,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151.6,46143.97,49,138550078,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53025817132.3
5YJSA1DP4D,Yakima,Yakima,,2016,Mercedes-Benz,CL-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,157.6,55880.48,6,131317292,POINT (-120.611068 46.596645),PACIFICORP,53040214351.2
5YJSA1H11E,Chelan,Auburn,,2014,Toyota,Celica,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,159.8,100747.6,20,164990027,POINT (-122.206146 47.839957),PACIFICORP,53050871250.4
5YJSA1H11E,Yakima,Bothell,,2015,Lincoln,Continental,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,160.9,90115.15,28,132517495,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53047498415.6
5YJSA1H10E,King,Bothell,,2014,Toyota,FJ Cruiser,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,110.7,70617.3,4,190513711,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53061804580.4
KNDJX3AE8G,Kitsap,Port Orchard,14,2013,Chevrolet,Impala,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220.8,57459.43,7,171962019,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53028064307.4
KNDJX3AE8G,Kitsap,Zillah,,2016,Lotus,Elise,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,131.8,100037.46,15,192801347,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53070669527.8
5YJSA1H11E,Yakima,Auburn,,2014,GMC,Sonoma,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,95.5,73370.12,10,183658826,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53012169096.6
5YJSA1H27E,King,Bothell,,2016,Lexus,SC,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,96.1,102652.41,8,142359317,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53068773780.2
KNDJX3AE8G,King,Yakima,,2014,Oldsmobile,Regency,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,214.8,72782.02,48,146933010,POINT (-120.611068 46.596645),PACIFICORP,53049356891.9
5YJSA1H27E,Chelan,Auburn,,2013,Lotus,Elan,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,164.0,97900.14,46,151771930,POINT (-122.6064912 47.5236145),PACIFICORP,53059167923.2
5YJSA1DP4D,Yakima,Leavenworth,A9,2015,Chevrolet,TrailBlazer,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,118.7,55919.67,7,169855355,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53063418972.1
KNDJX3AE8G,King,Yakima,,2015,Nissan,Sentra,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,101.6,46941.99,38,152938458,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53053978809.6
5YJSA1H11E,Yakima,Bothell,,2013,Lamborghini,Diablo,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,179.2,43225.83,18,154427209,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53010678887.9
KNDJX3AE8G,Chelan,Port Orchard,,2013,Buick,Rendezvous,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,114.8,70343.45,11,153951127,POINT (-120.611068 46.596645),PACIFICORP,53049284173.9
5YJSA1H10E,Kitsap,Zillah,,2016,Chevrolet,Corvette,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,176.6,106283.1,17,172495225,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53049042443.8
5YJSA1DP4D,King,Auburn,,2014,Dodge,Grand Caravan,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,130.7,101453.98,35,176797946,POINT (-120.6860209 47.7095564),PACIFICORP,53049771760.8
5YJSA1DP4D,Chelan,Yakima,,2013,Suzuki,SJ,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,134.7,100588.65,15,176383111,POINT (-120.6860209 47.7095564),PACIFICORP,53011090421.1
5YJSA1H27E,Kitsap,Yakima,,2013,Toyota,Camry,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,254.5,95316.24,26,192280843,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53035003261.8
5YJSA1DP4D,Snohomish,Bothell,,2016,Mercury,Topaz,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,234.2,49355.78,48,134516195,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53074050628.2
5YJSA1H27E,King,Port Orchard,,2016,Lotus,Esprit,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,206.4,104827.9,35,138162141,POINT (-122.206146 47.839957),PACIFICORP,53011337086.5
5YJSA1H11E,Chelan,Port Orchard,,2016,Chevrolet,Cavalier,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,140.2,36517.82,27,190894945,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53065736281.4
5YJSA1DP4D,Kitsap,Port Orchard,,2016,Honda,Prelude,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,237.6,66473.51,31,163078125,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53075713669.0
5YJSA1H27E,Chelan,Bothell,,2015,Nissan,Murano,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,128.7,97060.07,9,143876711,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53064813642.1
5YJSA1H11E,Kitsap,Leavenworth,,2013,Toyota,Sienna,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,234.3,37563.06,20,133520846,POINT (-120.611068 46.596645),PACIFICORP,53033012269.1
5YJSA1H27E,Yakima,Auburn,,2014,Suzuki,Vitara,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,164.2,71151.49,14,170320089,POINT (-122.6064912 47.5236145),PACIFICORP,53057415901.4
5YJSA1DP4D,Snohomish,Zillah,,2013,Toyota,Avalon,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,105.6,89124.95,49,151492127,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53053775031.3
5YJSA1H10E,Yakima,Leavenworth,,2016,Ford,Ranger,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,209.8,70349.51,30,139283409,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53021036625.5
5YJSA1H27E,Yakima,Bothell,BC,2016,BMW,Alpina B7,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,216.9,41206.31,25,185481818,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53074693161.4
5YJSA1H11E,Kitsap,Zillah,A8,2015,Volkswagen,GTI,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,123.7,78847.85,46,187114875,POINT (-122.206146 47.839957),PACIFICORP,53035886729.0
KNDJX3AE8G,Kitsap,Zillah,,2015,Plymouth,Colt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,132.7,71959.76,26,182865340,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53053468529.7
5YJSA1H27E,Yakima,Port Orchard,,2013,Volkswagen,Beetle,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,112.7,61548.38,36,145417629,POINT (-120.611068 46.596645),PACIFICORP,53022671355.8
5YJSA1DP4D,Yakima,Auburn,,2015,Ford,Fairlane,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,190.2,42630.13,33,147287949,POINT (-122.6064912 47.5236145),PACIFICORP,53048024243.5
5YJSA1DP4D,Snohomish,Bothell,,2015,Chevrolet,Express 1500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,173.4,53952.1,5,143987683,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53042804478.6
5YJSA1H27E,Kitsap,Leavenworth,,2013,Chevrolet,Tahoe,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,207.8,100923.64,20,166566767,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53040874818.6
5YJSA1H10E,Snohomish,Zillah,,2014,Saturn,Ion,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,173.7,96934.92,43,150854186,POINT (-122.6064912 47.5236145),PACIFICORP,53017881004.3
5YJSA1H11E,Kitsap,Bothell,,2015,Mercedes-Benz,SL-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,162.3,45477.91,30,163551948,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53011984288.4
5YJSA1H10E,Kitsap,Zillah,,2016,Kia,Amanti,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,119.8,98483.77,12,153285325,POINT (-120.2658133 46.4063477),PACIFICORP,53022802383.3
5YJSA1H27E,King,Zillah,03,2015,Chrysler,Sebring,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,230.5,97817.29,41,158501039,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53073305697.3
5YJSA1DP4D,Kitsap,Port Orchard,,2015,Ford,Thunderbird,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,166.9,46876.11,10,136784547,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53054913134.5
5YJSA1H11E,Chelan,Auburn,,2014,Dodge,Ram Van 2500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,217.9,55112.87,10,146207933,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53017381006.0
5YJSA1H11E,King,Auburn,,2013,Jeep,Comanche,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,169.9,68647.37,23,185905825,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53051131127.4
5YJSA1H27E,Kitsap,Auburn,,2016,Audi,S4,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,237.6,76286.35,36,150068476,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53012897983.4
5YJSA1H11E,King,Yakima,,2013,Mazda,Familia,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,152.6,51106.62,45,181134220,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53039635998.8
5YJSA1H27E,Yakima,Auburn,,2013,GMC,3500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,201.9,99950.42,31,168639540,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53019906357.7
KNDJX3AE8G,Kitsap,Bothell,,2014,Buick,Regal,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,137.6,36385.7,46,170731277,POINT (-122.206146 47.839957),PACIFICORP,53025045090.8
5YJSA1H11E,Chelan,Zillah,,2014,Saturn,Relay,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,199.2,99348.48,47,137479769,POINT (-122.206146 47.839957),PACIFICORP,53014258843.4
5YJSA1H10E,King,Zillah,,2014,Volkswagen,Passat,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,175.6,83857.4,47,159108701,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53075227071.7
5YJSA1H27E,Yakima,Yakima,01,2016,Dodge,Magnum,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,114.9,74430.98,5,173094598,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53011084824.6
5YJSA1DP4D,Yakima,Zillah,,2013,Volkswagen,Vanagon,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,177.3,34827.21,4,149472843,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53076617582.6
5YJSA1DP4D,Snohomish,Auburn,,2014,Isuzu,Axiom,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,160.1,76603.89,38,137464137,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53012069503.5
5YJSA1H10E,Yakima,Leavenworth,,2015,Dodge,Caravan,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200.9,82589.28,47,179158929,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53049898926.5
5YJSA1H11E,Chelan,Zillah,,2013,GMC,3500 Club Coupe,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,247.5,37653.64,7,146905576,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53056447054.0
5YJSA1H10E,Kitsap,Auburn,,2016,Mercedes-Benz,M-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,217.1,106429.91,25,181253550,POINT (-122.206146 47.839957),PACIFICORP,53054056278.1
5YJSA1H11E,Snohomish,Bothell,,2015,Hyundai,Elantra,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,165.0,36365.44,35,142051319,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53076960899.3
5YJSA1DP4D,Snohomish,Auburn,,2013,Volkswagen,Jetta,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,148.3,97465.27,21,164577153,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53018138309.8
5YJSA1H27E,Yakima,Leavenworth,,2016,Toyota,Paseo,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,251.3,35277.85,29,140230569,POINT (-120.2658133 46.4063477),PACIFICORP,53020712789.4
5YJSA1H11E,Kitsap,Yakima,,2016,Lotus,Esprit,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,164.7,83797.26,15,174559451,POINT (-120.611068 46.596645),PACIFICORP,53012093788.7
5YJSA1H10E,Yakima,Yakima,,2016,Subaru,Legacy,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,116.3,104194.3,34,182188514,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53064643714.2
5YJSA1H11E,Chelan,Zillah,,2016,Toyota,Matrix,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,144.1,95497.31,19,154182566,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53023618852.3
5YJSA1H11E,Kitsap,Bothell,,2013,Mitsubishi,Diamante,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,209.6,96203.1,6,151868239,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53055409736.2
KNDJX3AE8G,Kitsap,Zillah,,2014,Toyota,Supra,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,123.7,51720.28,35,184060948,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53074128427.2
5YJSA1H10E,King,Bothell,A8,2016,GMC,Terrain,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,172.7,34607.18,44,132598408,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53030667289.0
5YJSA1H27E,King,Zillah,,2014,Dodge,Ram 1500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,114.6,108794.78,11,158100135,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53019463501.7
KNDJX3AE8G,Snohomish,Bothell,A8,2014,Dodge,Durango,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,102.9,50380.85,1,148398774,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53045279259.0
