Seat Comfort,Cabin Staff Service,Ground Service,Food & Beverages,Inflight Entertainment,Value For Money,Review Sentiment,Seat_Types_Business Class,Seat_Types_Economy Class,Seat_Types_First Class,Seat_Types_Premium Economy,Type_of_Travellers_Business,Type_of_Travellers_Couple Leisure,Type_of_Travellers_Family Leisure,Type_of_Travellers_Solo Leisure,index,Recommended
5.0,5.0,4.0,4.0,4.0,4,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1953,yes
3.0,3.0,2.0,1.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1956,no
3.0,4.0,2.0,2.0,3.0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1958,no
3.0,4.0,2.0,1.0,3.0,2,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1959,no
2.0,2.0,2.0,1.0,1.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1961,no
1.0,1.0,1.0,1.0,3.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1962,no
1.0,1.0,1.0,3.0,2.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1964,no
5.0,5.0,4.0,5.0,5.0,5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1965,yes
2.0,1.0,3.0,1.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1966,no
3.0,4.0,4.0,3.0,3.0,3,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1968,yes
1.0,1.0,3.0,2.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1969,no
2.0,2.0,2.0,1.0,1.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1970,no
1.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1971,no
3.0,4.0,3.0,1.0,3.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1972,yes
4.0,5.0,4.0,4.0,4.0,4,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1974,yes
2.0,2.0,5.0,1.0,2.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1975,no
2.0,3.0,4.0,2.0,4.0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1976,no
3.0,4.0,3.0,2.0,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1978,no
2.0,3.0,1.0,2.0,3.0,3,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1979,no
4.0,5.0,4.0,5.0,5.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1981,yes
4.0,5.0,3.0,4.0,4.0,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1982,yes
3.0,3.0,3.0,2.0,1.0,2,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1983,no
5.0,5.0,5.0,5.0,5.0,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1984,yes
3.0,2.0,2.0,1.0,2.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1985,no
4.0,5.0,5.0,4.0,1.0,4,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1987,yes
5.0,5.0,5.0,4.0,5.0,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1988,yes
3.0,1.0,2.0,2.0,2.0,3,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1990,no
1.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1991,no
3.0,3.0,3.0,2.0,3.0,3,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994,no
3.0,4.0,1.0,3.0,2.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1996,no
5.0,3.0,5.0,4.0,2.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997,yes
2.0,2.0,3.0,1.0,3.0,2,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1998,no
4.0,4.0,4.0,3.0,4.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1999,yes
2.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,no
1.0,1.0,2.0,2.0,1.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2001,no
4.0,4.0,1.0,3.0,3.0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2002,no
3.0,4.0,4.0,2.0,3.0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2004,no
2.0,2.0,3.0,3.0,1.0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2005,no
2.0,1.0,2.0,1.0,2.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2007,no
1.0,3.0,1.0,1.0,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008,no
4.0,1.0,2.0,1.0,1.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2010,no
1.0,4.0,3.0,4.0,5.0,3,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2012,no
3.0,1.0,1.0,1.0,3.0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2013,no
1.0,2.0,2.0,1.0,1.0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,no
2.0,4.0,2.0,4.0,3.0,3,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2016,no
2.0,4.0,2.0,1.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,no
2.0,5.0,1.0,5.0,3.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,no
4.0,2.0,2.0,3.0,3.0,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2021,no
3.0,2.0,3.0,1.0,1.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2023,yes
4.0,4.0,1.0,2.0,2.0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2024,no
2.0,2.0,4.0,2.0,1.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2025,no
4.0,5.0,2.0,4.0,4.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2026,yes
3.0,4.0,4.0,1.0,1.0,3,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2028,no
3.0,2.0,2.0,3.0,3.0,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2029,no
3.0,4.0,1.0,2.0,5.0,4,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2030,yes
3.0,2.0,2.0,3.0,4.0,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2031,no
1.0,2.0,3.0,1.0,1.0,2,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2032,no
3.0,1.0,3.0,1.0,2.0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2034,no
3.0,3.0,1.0,3.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2036,no
3.0,3.0,2.0,3.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2037,no
1.0,3.0,3.0,1.0,1.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2039,no
3.0,3.0,5.0,2.0,3.0,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2040,no
3.0,4.0,5.0,4.0,4.0,4,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2041,yes
4.0,3.0,1.0,3.0,4.0,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2043,yes
2.0,2.0,3.0,3.0,2.0,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2045,no
2.0,5.0,3.0,4.0,4.0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2046,yes
4.0,5.0,4.0,3.0,4.0,5,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2048,yes
2.0,5.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2049,no
1.0,2.0,1.0,1.0,4.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2050,no
4.0,4.0,3.0,4.0,4.0,4,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2051,yes
2.0,2.0,3.0,1.0,1.0,2,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2052,no
3.0,2.0,3.0,3.0,2.0,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2053,yes
2.0,1.0,1.0,2.0,3.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2054,no
3.0,4.0,1.0,1.0,4.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2058,no
1.0,1.0,3.0,1.0,3.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2060,no
3.0,4.0,2.0,3.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2061,no
4.0,5.0,4.0,4.0,2.0,4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2062,yes
2.0,3.0,3.0,2.0,1.0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2063,no
1.0,1.0,1.0,1.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2064,no
1.0,3.0,4.0,4.0,1.0,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2066,no
3.0,4.0,5.0,4.0,2.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2067,yes
2.0,3.0,2.0,3.0,2.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2068,no
1.0,1.0,2.0,1.0,2.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2069,no
3.0,4.0,3.0,1.0,1.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2071,yes
3.0,4.0,1.0,2.0,2.0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2073,no
4.0,4.0,1.0,3.0,4.0,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2076,no
4.0,3.0,3.0,1.0,1.0,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2078,no
4.0,5.0,4.0,2.0,1.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2080,yes
1.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2081,no
4.0,4.0,1.0,3.0,4.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2082,no
2.0,4.0,3.0,2.0,3.0,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2083,no
4.0,3.0,3.0,3.0,2.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2085,no
1.0,5.0,3.0,5.0,1.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2088,no
2.0,5.0,5.0,4.0,3.0,5,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2089,yes
3.0,1.0,1.0,1.0,1.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2090,no
1.0,2.0,2.0,2.0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2092,no
3.0,4.0,4.0,3.0,1.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2095,yes
5.0,2.0,5.0,1.0,3.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2097,no
1.0,2.0,2.0,1.0,1.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2098,no
3.0,4.0,2.0,1.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2099,no
2.0,2.0,1.0,3.0,4.0,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2100,no
5.0,2.0,1.0,3.0,5.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2101,no
2.0,2.0,3.0,1.0,1.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2102,no
5.0,4.0,5.0,3.0,4.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2104,yes
3.0,3.0,1.0,3.0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2105,no
3.0,3.0,3.0,1.0,2.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2107,no
4.0,5.0,4.0,1.0,3.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2108,no
3.0,5.0,3.0,5.0,5.0,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2111,yes
1.0,3.0,3.0,3.0,4.0,3,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2112,no
1.0,2.0,2.0,1.0,2.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2113,no
3.0,4.0,4.0,3.0,5.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2115,yes
5.0,5.0,3.0,5.0,3.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2116,yes
1.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2117,no
1.0,3.0,4.0,3.0,1.0,2,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2118,no
3.0,3.0,1.0,3.0,1.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2119,no
4.0,4.0,4.0,4.0,4.0,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2121,yes
4.0,3.0,3.0,3.0,3.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2123,yes
4.0,4.0,4.0,4.0,4.0,4,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2124,yes
3.0,5.0,4.0,1.0,2.0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2125,yes
4.0,5.0,3.0,3.0,3.0,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2126,yes
5.0,3.0,3.0,4.0,4.0,4,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2127,yes
4.0,4.0,4.0,4.0,4.0,4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2128,yes
5.0,5.0,5.0,5.0,4.0,5,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2131,yes
4.0,3.0,1.0,3.0,2.0,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2132,no
3.0,3.0,2.0,3.0,1.0,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2133,no
1.0,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2134,no
1.0,3.0,3.0,4.0,1.0,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2137,no
5.0,5.0,5.0,5.0,5.0,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2139,yes
5.0,5.0,5.0,4.0,5.0,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2140,yes
4.0,5.0,4.0,3.0,5.0,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2142,yes
4.0,4.0,1.0,4.0,3.0,2,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2143,no
3.0,2.0,1.0,1.0,3.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2146,no
3.0,3.0,1.0,3.0,2.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2147,no
1.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2150,no
5.0,5.0,5.0,3.0,5.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2151,no
5.0,5.0,5.0,5.0,5.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2152,no
1.0,1.0,1.0,2.0,2.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2153,no
4.0,5.0,4.0,5.0,5.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2154,yes
1.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2156,no
1.0,5.0,2.0,1.0,1.0,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2157,no
4.0,5.0,4.0,4.0,5.0,4,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2158,yes
3.0,4.0,1.0,4.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2159,no
4.0,5.0,2.0,5.0,5.0,4,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2161,yes
4.0,5.0,3.0,4.0,4.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2163,yes
3.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2165,no
1.0,2.0,2.0,2.0,4.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2166,no
4.0,5.0,1.0,4.0,3.0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2167,no
4.0,1.0,2.0,4.0,3.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2168,no
5.0,5.0,5.0,5.0,5.0,5,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2169,yes
2.0,5.0,4.0,4.0,3.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2171,yes
2.0,1.0,3.0,1.0,2.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2173,no
5.0,5.0,5.0,5.0,5.0,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2175,yes
4.0,4.0,1.0,2.0,2.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2176,no
1.0,1.0,2.0,4.0,2.0,3,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2180,no
4.0,5.0,5.0,4.0,4.0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2182,yes
1.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2183,no
5.0,2.0,4.0,1.0,3.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2185,no
4.0,3.0,4.0,2.0,4.0,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2186,yes
4.0,5.0,5.0,1.0,4.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2187,yes
3.0,2.0,5.0,3.0,3.0,3,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2188,no
5.0,4.0,1.0,3.0,5.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2190,no
3.0,5.0,4.0,4.0,2.0,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2191,yes
4.0,3.0,1.0,3.0,2.0,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2192,no
5.0,5.0,5.0,4.0,4.0,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2194,yes
3.0,4.0,1.0,4.0,3.0,3,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2196,yes
2.0,2.0,2.0,2.0,1.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2198,no
4.0,3.0,3.0,3.0,3.0,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2199,no
5.0,5.0,5.0,1.0,5.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2200,yes
4.0,2.0,3.0,1.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2202,no
3.0,4.0,4.0,4.0,3.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2203,yes
5.0,4.0,3.0,4.0,5.0,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2204,yes
3.0,5.0,1.0,4.0,1.0,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2205,yes
4.0,4.0,4.0,4.0,4.0,4,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2206,yes
5.0,5.0,5.0,5.0,5.0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2207,yes
3.0,3.0,1.0,2.0,2.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2208,no
3.0,4.0,3.0,4.0,2.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2210,yes
4.0,3.0,4.0,3.0,4.0,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2213,no
4.0,4.0,4.0,4.0,2.0,5,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2215,yes
1.0,1.0,1.0,2.0,4.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2218,no
5.0,5.0,4.0,5.0,5.0,5,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2219,yes
4.0,4.0,5.0,3.0,2.0,3,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2220,yes
4.0,4.0,4.0,3.0,2.0,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2221,yes
4.0,4.0,4.0,4.0,2.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2224,yes
4.0,5.0,4.0,4.0,3.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2225,yes
2.0,1.0,3.0,1.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2228,no
4.0,3.0,5.0,4.0,3.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2229,yes
3.0,4.0,4.0,1.0,1.0,2,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2230,no
4.0,5.0,4.0,4.0,3.0,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2231,yes
4.0,4.0,4.0,3.0,2.0,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2234,yes
3.0,2.0,2.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2236,no
2.0,2.0,4.0,2.0,1.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2237,yes
2.0,5.0,2.0,4.0,4.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2238,no
1.0,4.0,4.0,3.0,4.0,3,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2239,no
2.0,3.0,2.0,1.0,2.0,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2241,no
1.0,1.0,3.0,1.0,2.0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2244,no
3.0,4.0,5.0,5.0,4.0,5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2247,yes
2.0,4.0,4.0,1.0,2.0,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2248,no
3.0,2.0,2.0,3.0,3.0,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2249,no
1.0,2.0,1.0,1.0,1.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2250,no
4.0,5.0,5.0,3.0,3.0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2252,yes
3.0,3.0,3.0,3.0,3.0,4,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2253,yes
3.0,4.0,4.0,4.0,3.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2254,yes
5.0,5.0,4.0,5.0,5.0,5,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2255,yes
3.0,4.0,1.0,1.0,3.0,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2257,no
1.0,2.0,2.0,1.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2258,no
5.0,4.0,5.0,5.0,4.0,4,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2260,yes
4.0,5.0,5.0,5.0,3.0,5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2261,yes
1.0,2.0,3.0,1.0,3.0,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2262,no
5.0,5.0,5.0,5.0,5.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2263,yes
4.0,5.0,4.0,5.0,3.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2264,yes
3.0,2.0,2.0,2.0,2.0,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2265,no
3.0,2.0,3.0,2.0,3.0,2,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2266,no
1.0,3.0,3.0,1.0,1.0,2,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2267,no
5.0,2.0,1.0,2.0,4.0,2,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2268,no
3.0,4.0,2.0,2.0,4.0,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2269,no
2.0,3.0,1.0,1.0,2.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2270,no
1.0,3.0,2.0,1.0,3.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2271,no
3.0,5.0,5.0,5.0,4.0,3,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2273,yes
4.0,5.0,4.0,4.0,4.0,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2274,yes
4.0,4.0,3.0,4.0,3.0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2275,yes
2.0,5.0,5.0,5.0,2.0,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2276,yes
4.0,4.0,3.0,3.0,3.0,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2278,yes
5.0,5.0,5.0,5.0,5.0,5,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2279,yes
5.0,5.0,4.0,4.0,2.0,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2280,yes
5.0,5.0,4.0,4.0,5.0,4,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2281,yes
